GCKASNZX6D3QOSQUEUOX6BAJOU6UXT2U5ONEYMZ4TOJFOOWCM6ES6A36,0.35502494213519503,0.4795402876802364,0.3578907468752273,0.3754783408244659,0.33972800226593003,0.44667351131259164
GAPVIPWQ4FRPTUAADHYITVZAARJ6UDMDCVYZQMWNL5CQ5NPWZETVURIT,0.03692111431134015,0.04557922078605285,0.04749795806187323,0.0,0.01814809941367703,0.023608327950517555
GCZH4PHHWFNZGZH76UUOZE6X75HTPBOSXSRZXCGUSDGFM2XQE3JC2E5U,0.0,0.0,0.0,0.0,0.0,0.0
GDYX5YWHXOTOMZDAFPCGMBQAM25XVIYZN3TVFMGONQLV3AJGVXQNW5SI,0.0,0.0,0.0,0.0,0.0,0.0
GA3GWDNI6KYNXPJQVAXMKW6O47ADEQ25KWAEWZKA5JCXQ5APL6VKZR2N,0.1681756602760155,0.25502160272167296,0.2997541203083546,0.2872571016889929,0.3723028259816669,0.28676851503270495
GBQV6XVYD2JNNROJSW5HPTNX6XU2Y4RJLJARWAS5UAF6AW7RROZE4GTE,0.0,0.0,0.0,0.0,0.0,0.0
GCDSC6NO2IT6LXFHOWYVJF5FPF7C5L5C6AK7GVVTWLHA6TQGHPYI2EPQ,0.1312545459646753,0.15748927013081931,0.18960626519136192,0.26061949957590547,0.3047813606100155,0.300642065570359
GBH5Y77GMEOCYQOXGAMJY4C65RAMBXKZBDHA5XBNLJQUC3Z2HGQP5OC5,0.0730479212918179,0.0885072697333214,0.09898764286688012,0.04407143698468185,0.01814809941367703,0.17705712581443508
GBHTKAQ75I5AR3R2QSYR7SB4C3Y3CO7XRKW37P7ACGCCJVXVKV4P3ZVT,0.19496809885428928,0.22884536899831964,0.2682183684444747,0.2419999449644687,0.18705713821822284,0.1665770858256353
GAJAKX2AKQYBIYEV2EXFNWPD3QLN6GLUZHLELNL5EQLRZ242I5S3TIFN,0.19906160656082236,0.24476288084137135,0.287663876103963,0.21879376385500318,0.12178085453602262,0.10894596550162663
GAFGMW5PLGEALM3FBDPWCYW7OJFKZKKPF54L6W7JK7XV5UZ7BY72ELUM,0.0,0.0,0.0,0.0,0.0,0.0
